1,360.00,516.50
2,495.75,135.00
1,316.00,355.00
2,188.50,71.94
1,785.25,729.12
1,550.00,425.00
2,645.00,502.50
1,482.00,423.00
1,463.50,499.50
1,75.50,280.00
2,469.52,330.22
2,126.32,556.47
1,347.00,693.00
2,440.32,349.66
1,733.50,565.50
2,70.58,550.60
1,758.00,609.50
1,438.00,311.00
1,195.00,740.00
1,499.00,421.00
2,746.50,227.25
1,665.00,230.00
1,746.50,192.00
1,324.50,292.00
1,657.50,408.50
1,766.00,556.00
2,451.60,365.00
1,9.00,3.00
1,118.00,315.00
1,227.00,292.00
1,360.50,505.50
1,636.00,362.00
1,509.00,314.00
2,21.50,519.50
1,231.00,31.00
1,754.00,365.00
2,743.43,256.57
2,742.84,792.96
2,39.00,510.00
1,121.50,35.50
1,720.00,788.00
2,83.72,559.00
1,412.00,247.00
1,624.50,117.50
1,1.00,47.00
1,464.00,323.50
1,799.00,95.00
1,789.50,693.50
1,742.00,410.00
2,393.00,733.35
1,651.50,653.00
1,521.00,40.00
1,535.00,396.00
2,127.79,469.64
1,37.00,606.00
2,769.91,196.45
1,480.50,794.50
1,489.50,663.50
1,777.00,247.00
1,197.50,223.50
2,391.50,665.50
1,452.00,6.00
1,402.00,515.50
2,480.15,324.21
1,177.50,430.50
1,311.00,309.00
1,740.00,705.00
2,166.62,730.50
1,741.50,528.50
1,102.00,725.00
2,423.36,152.43
1,354.00,126.00
1,788.50,549.50
2,21.93,186.72
1,514.50,315.50
2,783.27,116.45
1,29.00,798.00
1,143.00,769.00
1,622.20,218.80
2,222.74,629.74
1,199.50,291.50
1,540.00,41.00
1,358.25,357.75
1,614.00,613.00
2,363.50,138.50
2,513.95,783.02
1,395.00,10.00
1,126.00,235.00
1,489.50,716.50
1,440.00,338.50
1,218.00,341.00
1,257.00,369.00
1,482.00,432.00
1,410.00,173.00
1,530.00,691.00
1,271.00,321.00
1,123.00,497.00
1,537.00,220.00
1,186.00,107.00
1,592.00,456.00
2,734.23,641.59
2,315.23,26.68
1,20.00,59.00
1,537.00,479.00
2,752.80,727.66
1,1.00,15.00
2,397.50,86.50
2,135.00,67.00
1,697.00,97.50
1,245.00,762.00
2,564.12,135.12
1,57.00,476.00
1,703.00,727.00
1,521.00,8.00
2,673.96,206.28
1,683.00,625.00
1,137.00,676.00
1,323.00,340.00
1,436.00,778.00
1,110.00,719.00
1,79.00,499.00
1,610.30,242.30
2,470.50,236.75
2,365.72,48.15
1,203.50,461.50
1,67.00,743.00
1,302.00,522.00
1,240.00,95.33
2,72.31,630.41
1,462.00,782.00
1,323.50,230.25
1,186.00,456.00
2,190.83,333.50
2,145.42,366.48
1,83.50,354.00
1,141.00,102.00
1,33.00,150.00
1,212.00,165.00
2,540.23,10.08
1,175.00,205.00
2,637.07,449.28
1,115.58,676.00
2,28.50,336.50
1,341.50,165.50
1,264.50,397.50
1,305.00,228.00
2,38.71,37.00
1,482.00,760.00
1,8.00,659.00
2,74.28,184.94
2,606.84,166.79
2,771.53,780.26
1,684.00,721.00
1,164.00,110.00
1,432.50,532.00
1,113.00,516.00
1,775.00,338.00
1,77.00,41.00
1,477.00,118.00
1,244.00,463.00
2,96.83,109.17
2,713.92,556.65
1,711.50,223.00
1,763.50,378.00
1,730.00,371.00
1,353.00,211.00
2,335.00,90.75
2,103.88,407.00
1,373.00,527.00
2,229.84,541.54
1,317.50,84.50
2,669.23,682.59
1,702.00,169.00
1,715.00,331.00
1,537.00,698.00
1,383.50,208.00
1,67.50,477.00
2,272.64,190.61
1,630.50,739.50
2,156.00,522.77
1,153.00,771.50
1,695.44,305.66
1,751.00,673.00
1,680.00,170.00
2,588.82,606.60
2,272.81,495.20
1,560.50,51.50
1,288.00,605.00
1,105.00,47.00
2,464.50,536.50
1,91.00,242.00
1,746.00,555.00
1,95.50,49.00
1,63.00,408.00
2,141.34,192.49
1,198.00,555.00
1,767.50,144.00
1,625.00,441.00
2,709.74,694.96
1,618.00,659.00
1,384.00,453.00
2,137.74,434.74
1,229.50,285.50
1,202.00,647.00
2,654.63,746.79
2,96.17,791.50
1,645.00,768.00
1,148.00,588.00
1,702.00,614.00
2,537.25,504.25
1,47.00,585.00
1,728.00,298.00
1,305.14,132.77
1,763.00,758.00
1,322.00,241.00
1,555.00,783.00
2,403.16,203.41
1,338.50,463.75
1,510.00,543.00
2,310.20,565.33
1,276.00,345.00
2,17.70,207.50
1,1.00,352.00
1,295.00,636.50
1,450.00,742.00
2,48.87,251.17
1,563.00,369.00
1,729.50,58.50
1,558.00,285.00
1,132.00,80.00
1,613.00,147.00
1,569.50,555.00
1,408.00,607.00
1,588.00,136.00
2,691.96,249.65
1,750.00,279.00
1,349.00,109.00
2,552.26,522.28
1,685.00,369.00
2,760.50,299.50
1,307.00,279.00
1,437.00,513.00
2,681.57,44.57
1,148.50,276.00
1,714.00,12.00
2,618.61,128.13
1,555.00,727.00
1,607.00,19.00
1,690.00,324.00
1,720.00,28.00
2,422.54,492.16
1,511.92,432.60
1,320.00,475.00
2,126.50,263.83
1,36.00,273.50
2,586.23,725.05
1,417.00,63.50
1,254.00,665.00
1,683.00,740.00
1,320.50,728.00
1,89.50,611.50
1,657.00,14.00
1,94.66,547.44
2,394.50,276.38
1,400.00,27.00
1,151.00,48.00
1,193.00,665.00
1,495.00,733.00
1,34.00,61.50
2,200.62,671.86
1,600.00,675.00
1,322.50,709.50
1,236.50,541.00
1,46.00,727.00
2,242.50,241.50
1,793.00,336.00
1,8.50,77.50
1,426.00,724.00
1,716.00,365.50
1,112.00,32.00
1,276.00,388.00
1,275.00,365.00
2,492.40,649.80
1,546.50,134.50
1,567.00,199.00
1,635.00,206.00
2,670.25,727.50
1,413.00,261.00
1,374.00,262.00
1,276.50,118.00
1,568.00,292.00
1,792.00,617.00
2,467.64,366.55
2,330.50,592.50
2,308.88,376.69
1,637.00,19.00
2,227.40,81.60
2,426.71,382.14
1,19.50,668.50
1,471.50,508.50
2,718.58,51.62
1,760.00,35.00
1,345.00,736.00
1,266.00,740.00
1,313.00,714.00
1,667.00,381.00
1,72.58,450.96
1,635.50,339.00
1,520.00,771.00
1,432.00,366.00
1,150.00,23.00
1,140.07,772.36
2,368.75,214.37
2,103.50,739.50
1,684.00,313.00
1,515.50,660.00
1,407.00,683.00
1,698.00,183.00
2,513.98,496.11
1,303.50,239.00
1,380.50,154.00
2,779.17,12.62
1,451.50,138.50
1,376.50,736.50
1,154.00,638.00
2,5.00,175.00
1,585.00,253.00
1,214.50,691.50
1,382.00,274.50
1,697.00,140.00
1,82.00,168.50
1,798.00,602.00
1,141.50,263.50
1,411.50,273.00
1,546.00,726.00
1,24.00,748.00
1,749.50,340.50
1,685.00,517.00
1,436.00,528.00
1,396.50,318.50
2,529.19,102.88
1,599.00,796.00
2,341.42,783.06
1,528.50,15.50
1,256.25,393.50
1,163.00,792.00
1,95.00,538.00
1,31.10,235.50
1,92.50,208.50
1,432.50,483.00
2,666.71,180.07
1,245.50,611.00
1,524.00,298.00
1,380.00,341.00
1,14.00,790.00
1,93.00,636.00
1,371.50,367.00
1,295.00,178.00
1,561.00,736.00
1,157.68,171.38
1,285.00,497.50
1,489.00,406.00
1,397.00,754.50
2,114.28,341.30
2,81.28,713.72
1,385.21,84.21
2,245.83,273.17
1,737.00,546.50
1,37.50,343.50
1,259.00,502.00
2,82.90,388.10
1,225.00,749.00
1,121.00,451.50
2,367.50,719.50
1,646.00,234.00
2,444.11,104.17
2,661.96,170.08
2,185.50,17.00
1,43.50,408.00
2,85.65,281.45
1,526.00,64.00
1,665.00,81.00
2,249.24,790.87
1,594.00,342.00
1,427.50,753.00
2,302.67,195.06
1,694.00,93.00
1,636.00,46.00
2,149.24,487.31
1,120.00,199.00
1,318.50,577.50
1,308.00,612.00
1,766.00,217.00
1,475.00,459.00
1,420.50,266.50
1,663.00,114.00
1,283.00,408.00
1,531.07,637.93
2,528.58,188.55
1,514.00,560.00
2,360.89,554.02
1,761.00,588.00
2,29.00,693.88
1,379.28,359.39
1,335.00,572.00
1,292.00,739.00
2,390.69,462.74
1,332.50,771.50
1,742.00,274.00
2,785.00,509.00
1,535.00,635.00
1,86.00,192.58
1,587.00,12.00
1,334.00,133.00
1,781.00,167.00
1,311.50,517.00
2,554.88,463.78
1,504.00,54.00
1,554.00,83.00
1,419.50,648.50
1,52.00,120.00
2,713.83,173.17
2,62.50,606.00
1,333.50,513.00
1,379.00,605.00
1,265.00,15.00
2,38.78,396.55
1,32.00,116.00
1,230.00,516.00
1,179.00,172.50
1,774.00,620.50
1,317.00,155.00
1,31.00,210.00
2,497.38,768.77
2,424.50,425.50
1,227.50,591.50
1,729.00,611.00
2,149.72,6.66
1,443.82,718.91
1,534.00,151.79
1,722.00,653.00
1,349.50,608.00
1,77.00,230.00
1,384.00,583.00
1,424.00,634.00
1,81.50,127.50
2,195.00,597.93
1,544.00,698.00
1,347.50,515.50
1,293.00,622.00
1,543.00,251.00
1,29.00,174.00
1,13.00,300.00
1,488.00,85.00
1,496.00,617.00
1,428.00,620.00
1,547.00,447.00
2,111.69,271.17
1,683.00,235.00
1,584.00,384.00
1,391.00,268.00
2,54.00,649.95
1,520.00,248.00
1,77.00,378.00
2,295.62,318.15
2,205.86,340.36
2,500.86,93.50
1,400.00,353.00
1,707.00,625.00
2,601.50,255.25
1,475.00,527.50
1,552.00,181.00
1,198.00,200.00
1,60.32,230.74
1,177.50,777.50
1,600.50,188.50
1,3.17,699.83
1,292.00,509.50
2,771.91,355.73
1,575.50,593.50
1,631.00,581.00
1,236.00,677.00
1,30.00,622.00
2,489.22,535.33
1,333.50,609.00
1,273.00,272.00
1,175.00,84.00
1,433.00,435.00
1,676.00,232.00
1,785.00,205.00
1,663.00,720.00
2,340.37,274.84
2,515.00,644.67
1,800.00,226.00
1,204.00,432.00
2,315.11,217.33
2,670.00,623.75
1,84.00,295.00
1,476.50,131.00
2,606.00,368.00
1,782.00,640.00
1,213.00,554.50
2,245.14,63.83
2,178.23,57.56
1,384.00,168.00
2,86.50,450.50
1,776.00,381.50
1,642.00,275.00
1,474.00,679.00
1,142.50,554.50
1,44.50,743.50
1,29.00,730.00
1,526.00,537.00
1,400.50,665.00
1,593.00,136.00
2,197.60,120.78
2,461.15,171.38
2,551.06,392.22
2,437.00,328.00
1,726.00,111.00
1,409.00,396.00
1,719.50,499.00
1,490.00,615.00
1,2.00,537.00
2,459.55,460.82
1,17.00,404.00
2,5.23,487.71
1,594.00,367.00
1,649.00,214.00
1,795.00,242.00
2,362.00,641.00
1,202.00,578.00
1,43.00,33.00
1,285.00,224.00
1,4.00,603.00
1,187.32,282.14
2,477.47,71.28
1,796.00,264.00
2,85.17,736.63
1,654.00,603.00
1,189.00,409.00
1,230.00,482.00
2,347.30,346.70
1,311.00,177.50
1,699.50,366.50
1,798.00,140.00
2,197.50,389.38
1,353.00,403.00
1,776.00,308.00
2,254.75,619.50
1,517.62,758.62
2,408.71,103.73
1,731.00,266.00
1,509.00,570.00
1,198.00,711.50
1,434.50,58.50
1,439.50,389.00
1,173.00,656.00
2,224.90,408.43
1,577.00,383.00
1,741.00,319.00
1,36.50,672.50
2,719.84,526.65
1,758.50,123.50
2,143.00,739.38
1,233.00,659.00
1,483.00,14.00
1,625.00,10.00
1,212.00,799.00
1,511.00,619.00
1,403.00,143.00
2,324.90,253.90
1,542.00,150.00
1,108.41,321.85
1,158.00,202.00
1,285.00,185.00
2,632.31,309.35
1,681.50,598.00
1,398.00,412.00
1,557.00,604.00
1,28.00,719.00
1,668.82,222.39
1,635.00,413.00
1,214.00,597.00
1,267.00,205.00
1,534.50,378.50
1,602.50,603.50
1,792.00,473.00
1,650.00,322.00
1,770.00,56.00
2,96.07,252.20
1,456.00,106.00
1,668.00,128.00
1,604.00,82.00
1,556.00,349.50
1,548.50,235.50
1,419.00,678.50
1,281.00,638.00
1,700.50,386.00
2,183.54,681.42
1,391.00,724.00
2,290.28,203.28
1,674.00,489.00
2,431.45,289.24
1,609.00,177.00
1,432.00,412.00
1,655.50,544.50
1,659.81,781.73
2,256.86,174.56
1,766.00,183.00
2,582.24,156.81
1,329.00,192.00
2,655.69,564.95
1,524.00,206.50
2,636.09,679.17
1,526.00,114.00
1,458.00,640.50
1,206.00,289.00
2,635.50,104.50
1,334.00,78.00
1,362.00,609.00
1,344.00,152.00
1,329.00,785.00
1,478.50,791.50
1,787.00,518.50
1,450.00,286.00
1,774.00,513.00
2,628.57,655.37
1,509.50,508.50
1,33.00,454.00
1,614.00,81.00
1,419.00,293.00
1,23.00,537.00
1,678.50,380.50
1,689.00,670.00
1,358.50,82.50
2,258.52,434.04
1,222.00,197.00
1,537.00,313.00
2,447.50,591.36
1,571.00,286.00
1,417.00,713.00
2,161.63,601.79
1,701.00,315.00
1,226.50,168.00
1,236.00,136.00
2,304.42,449.71
1,264.00,707.00
1,677.50,107.50
1,780.00,311.50
1,793.00,743.00
1,319.00,791.00
2,412.10,53.76
2,319.67,66.00
1,657.00,764.50
1,739.00,578.00
2,577.00,317.11
1,271.00,443.00
1,210.00,407.00
1,535.00,133.50
1,454.00,424.00
1,673.50,594.50
1,45.00,663.00
1,773.00,484.00
1,535.50,763.50
1,689.00,745.00
1,22.70,457.00
1,335.00,537.00
1,328.00,563.00
2,758.91,321.68
1,397.00,652.00
1,793.50,12.50
1,383.50,103.00
1,703.50,603.00
1,798.00,560.50
1,542.00,719.00
1,277.00,453.00
1,393.00,501.00
1,314.50,431.00
2,331.50,403.75
1,292.21,480.21
1,50.00,82.00
2,302.50,623.79
2,491.68,564.68
1,144.00,648.00
1,553.00,36.00
1,315.00,234.00
1,422.00,323.00
1,626.00,435.00
2,428.06,212.59
1,500.33,406.67
1,350.00,258.00
1,128.00,526.00
1,196.00,584.00
1,392.00,4.00
1,360.00,114.00
1,339.00,521.50
1,424.00,1.00
1,38.00,584.00
1,278.00,327.00
1,549.00,419.00
1,674.00,333.00
1,491.00,482.00
1,503.50,774.50
1,796.00,294.00
1,619.00,700.00
1,38.00,797.00
1,697.61,14.28
1,783.00,621.00
1,60.00,121.50
2,263.00,334.75
1,120.00,335.00
1,332.00,498.00
1,281.00,289.00
1,365.00,2.00
1,380.00,405.00
1,656.50,82.00
1,55.00,531.00
1,609.00,767.00
2,141.01,756.39
1,774.67,616.00
1,32.00,590.00
1,207.00,92.00
1,349.00,60.00
1,575.00,211.00
1,437.50,669.00
1,714.50,239.50
1,157.50,232.00
2,316.16,12.47
1,564.00,782.00
1,3.50,612.00
1,447.70,634.50
1,605.00,354.00
2,165.64,640.64
1,724.00,273.50
1,679.50,96.50
2,270.73,462.82
1,702.00,572.50
1,284.00,269.00
1,686.00,467.00
1,138.17,695.83
1,366.00,513.50
1,583.00,417.00
1,40.50,291.50
2,689.75,270.50
1,151.00,384.00
1,14.00,1.00
1,435.00,740.00
2,517.36,140.26
2,47.40,166.21
2,20.57,160.93
2,109.73,626.69
1,640.83,742.50
2,5.50,475.50
2,170.99,331.94
1,514.00,254.50
1,492.17,75.83
2,230.48,796.89
2,683.58,496.00
1,790.00,357.00
1,605.00,184.00
1,42.00,567.00
2,133.00,207.45
2,121.60,535.06
1,588.00,704.00
2,623.88,368.71
1,435.00,135.00
2,380.79,228.38
1,799.00,390.00
2,6.91,118.68
1,441.00,757.67
1,20.00,133.00
1,344.50,18.50
1,390.50,209.00
1,246.00,680.00
1,163.00,588.00
1,495.00,634.00
1,62.00,426.00
1,628.00,747.00
2,352.78,19.94
1,328.00,446.00
1,761.00,791.50
1,520.50,438.50
1,415.50,664.00
1,84.00,544.00
2,131.00,569.50
1,12.00,732.00
2,672.55,273.15
1,221.00,296.00
2,654.46,340.59
2,714.50,317.33
2,496.18,108.20
1,524.00,174.00
1,63.00,367.50
1,652.00,713.00
1,770.00,462.00
1,195.00,652.00
1,263.00,649.00
1,119.00,2.00
1,39.00,318.50
1,747.00,64.00
1,600.31,36.38
1,203.60,251.64
2,466.37,736.09
1,131.50,642.50
1,606.00,542.00
1,499.00,753.00
1,403.00,692.00
1,69.00,571.00
1,484.00,504.00
1,196.00,309.00
2,178.68,277.11
1,562.00,637.00
1,634.00,510.00
1,798.00,346.00
2,138.52,507.69
1,523.50,335.00
1,505.00,303.00
2,616.50,735.50
1,79.00,604.00
1,34.00,542.00
2,170.20,309.93
2,382.17,377.06
2,333.79,623.50
2,211.41,234.06
1,466.50,119.50
1,55.00,427.00
1,600.00,780.00
1,717.38,742.75
1,276.00,164.00
1,606.00,101.00
1,10.00,616.00
1,211.00,542.00
1,576.00,221.00
2,245.92,180.21
2,397.75,488.50
2,634.73,121.73
1,632.00,783.00
2,138.07,343.71
1,787.00,752.50
1,567.00,83.00
1,782.00,607.00
